4388;MINERALES ,EST.;DESEADO;SANTA CRUZ
4389;MONTE AYMOND;GUER AIKE;SANTA CRUZ
4390;MONTE DINERO;GUER AIKE;SANTA CRUZ
4391;MONTE LEON;CORPEN AIKE;SANTA CRUZ
4392;PAMPA ALTA ,EMB.;DESEADO;SANTA CRUZ
4393;PASO GREGORES;DESEADO;SANTA CRUZ
4394;PASO RODOLFO ROBALLOS;LAGO BUENOS AIRES;SANTA CRUZ
4395;PERITO MORENO;LAGO BUENOS AIRES;SANTA CRUZ
4396;PICO TRUNCADO;DESEADO;SANTA CRUZ
4397;PIEDRA CLAVADA ,EST.;DESEADO;SANTA CRUZ
4398;PUERTO BANDERA;LAGO ARGENTINO;SANTA CRUZ
4399;PUERTO COIG;GUER AIKE;SANTA CRUZ
4400;PUERTO DESEADO;DESEADO;SANTA CRUZ
4401;PUERTO SAN JULIAN;MAGALLANES;SANTA CRUZ
4402;PUERTO SANTA CRUZ;CORPEN AIKE;SANTA CRUZ
4403;RINCON;CORPEN AIKE;SANTA CRUZ
4404;RIO CHICO;CORPEN AIKE;SANTA CRUZ
4405;RIO GALLEGOS;GUER AIKE;SANTA CRUZ
4406;RIO TURBIO;GUER AIKE;SANTA CRUZ
4407;TAMEL AIKE;RIO CHICO;SANTA CRUZ
4408;TAPI AIKE;GUER AIKE;SANTA CRUZ
4409;TEHUELCHES ,AP.;DESEADO;SANTA CRUZ
4410;TELLIER;DESEADO;SANTA CRUZ
4411;TRES CERROS;DESEADO;SANTA CRUZ
4412;TRES LAGOS;LAGO ARGENTINO;SANTA CRUZ
4413;TUCU TUCU;RIO CHICO;SANTA CRUZ
4414;AARON CASTELLANOS;GENERAL LOPEZ;SANTA FE
4415;ACEBAL;ROSARIO;SANTA FE
4416;ADELA;GENERAL OBLIGADO;SANTA FE
4417;AERO CLUB ARGENTINO;ROSARIO;SANTA FE
4418;ALBARELLOS;ROSARIO;SANTA FE
4419;ALCORTA;CONSTITUCION;SANTA FE
4420;ALDAO;SAN LORENZO;SANTA FE
4421;ALEJANDRA;SAN JAVIER;SANTA FE
4422;ALTO VERDE;LA CAPITAL;SANTA FE
4423;ALVAREZ;ROSARIO;SANTA FE
4424;ALVEAR;ROSARIO;SANTA FE
4425;AMBROSETTI;SAN CRISTOBAL;SANTA FE
4426;AMENABAR;GENERAL LOPEZ;SANTA FE
4427;ANDINO;IRIONDO;SANTA FE
4428;ANGEL GALLARDO;LA CAPITAL;SANTA FE
4429;ANGELICA;CASTELLANOS;SANTA FE
4430;ANTARTIDA ARGENTINA ,EST.;ROSARIO;SANTA FE
4431;ANTONIO PINI;NUEVE DE JULIO;SANTA FE
4432;AREQUITO;CASEROS;SANTA FE
4433;ARIJON ,DV.;SAN JERONIMO;SANTA FE
4434;ARMINDA;ROSARIO;SANTA FE
4435;ARMSTRONG;BELGRANO;SANTA FE
4436;AROCENA;SAN JERONIMO;SANTA FE
4437;AROMOS ,EST.;CAPITAL;SANTA FE
4438;ARRASCAETA ,AP.;SAN JUSTO;SANTA FE
4439;ARROYO AGUIAR ,EST.;LA CAPITAL;SANTA FE
4440;ARROYO CEIBAL;GENERAL OBLIGADO;SANTA FE
4441;ARROYO DEL REY;GENERAL OBLIGADO;SANTA FE
4442;ARROYO LEYES;LA CAPITAL;SANTA FE
4443;ARRUFO;SAN CRISTOBAL;SANTA FE
4444;ARTEAGA;CASEROS;SANTA FE
4445;ASCOCHINGAS ,DV.;CAPITAL;SANTA FE
4446;ATALIVA;CASTELLANOS;SANTA FE
4447;AURELIA;CASTELLANOS;SANTA FE
4448;AURELIA NORTE;CASTELLANOS;SANTA FE
4449;AURELIA SUR;CASTELLANOS;SANTA FE
4450;AVELLANEDA ,EST.EWALD;GRL.OBLIGADO;SANTA FE
4451;BARRANCAS;SAN JERONIMO;SANTA FE
4452;BAUER Y SIGEL;CASTELLANOS;SANTA FE
4453;BERABEVU;CASEROS;SANTA FE
4454;BERNA;GENERAL OBLIGADO;SANTA FE
4455;BERNARDO DE IRIGOYEN;SAN JERONIMO;SANTA FE
4456;BIGAND;CASEROS;SANTA FE
4457;BOMBAL;CONSTITUCION;SANTA FE
4458;BOUQUET;BELGRANO;SANTA FE
4459;BUSTINZA;IRIONDO;SANTA FE
4460;CABAL;LA CAPUTAL;SANTA FE
4461;CACIQUE ARIACAIQUIN;SAN JAVIER;SANTA FE
4462;CAFFERATA;GRL.LOPEZ;SANTA FE
4463;CALCHAQUI;VERA;SANTA FE
4464;CAMPO GARAY;9 DE JULIO;SANTA FE
4465;CAMPO REDONDO;GRL.OBLIGADO;SANTA FE
4466;CAÑADA DE GOMEZ;IRIONDO;SANTA FE
4467;CAÑADA DEL UCLE;GENERAL LOPEZ;SANTA FE
4468;CAÑADA OMBU;VERA;SANTA FE
4469;CAÑADA RICA ,EST.;CONSTITUCION;SANTA FE
4470;CAÑADA ROSQUIN;SAN MARTIN;SANTA FE
4471;CAPITAN BERMUDEZ;SAN LORENZO;SANTA FE
4472;CAPIVARA;SAN CRISTOBAL;SANTA FE
4473;CARAGUATAY;VERA;SANTA FE
4474;CARCARAÑA;SAN LORENZO;SANTA FE
4475;CARMEN;GENERAL LOPEZ;SANTA FE
4476;CARRERAS;GENERAL LOPEZ;SANTA FE
4477;CARRIZALES ,EST.CLARKE;IRIONDO;SANTA FE
4478;CASABLANCA ,EST.;CASTELLANOS;SANTA FE
4479;CASALEGNO;SAN JERONIMO;SANTA FE
4480;CASAS;SAN MARTIN;SANTA FE
4481;CASILDA;CASEROS;SANTA FE
4482;CASTELAR;SAN MARTIN;SANTA FE
4483;CASTELLANOS;CASTELLANOS;SANTA FE
4484;CASTELLANOS, AARON ,EST.CASTELLANOS;GENERAL LOPEZ;SANTA FE
4485;CAVOUR;LAS COLONIAS;SANTA FE
4486;CAYASTA;GARAY;SANTA FE
4487;CAYASTACITO;SAN JUSTO;SANTA FE
4488;CENTENO;SAN JERONIMO;SANTA FE
4489;CERES;SAN CRISTOBAL;SANTA FE
4490;CERRITOS;VERA;SANTA FE
4491;CHABAS;CASEROS;SANTA FE
4492;CHAÑAR LADEADO;CASEROS;SANTA FE
4493;CHAPUY;GENERAL LOPEZ;SANTA FE
4494;CHATEAUBRIAND ,EST.MURPHY;GENERAL LOPEZ;SANTA FE
4495;CHOVET;GENERAL LOPEZ;SANTA FE
4496;CHRISTOPHERSEN;GENERAL LOPEZ;SANTA FE
4497;CLASON;IRIONDO;SANTA FE
4498;CLUCELLAS;CASTELLANOS;SANTA FE
4499;CLUCELLAS ,EST.;CASTELLANOS;SANTA FE
4500;COLASTINE;LA CAPITAL;SANTA FE
4501;COLMENA;GENERAL OBLIGADO;SANTA FE
4502;COLONIA ALDAO;CASTELLANOS;SANTA FE
4503;COLONIA ANA;SAN CRISTOBAL;SANTA FE
4504;COLONIA ANGELONI;SAN JUSTO;SANTA FE
4505;COLONIA BELGRANO;SAN MARTIN;SANTA FE
4506;COLONIA BOSSI;SAN CRISTOBAL;SANTA FE
4507;COLONIA CELLO;CASTELLANOS;SANTA FE
4508;COLONIA DOLORES;SAN JUSTO;SANTA FE
4509;COLONIA DOLORES;SAN JUSTO;SANTA FE
4510;COLONIA EL TOBA;SAN JAVIER;SANTA FE
4511;COLONIA ELLA;GENERAL OBLIGADO;SANTA FE
4512;COLONIA LA CAMILA;SAN JUSTO;SANTA FE
4513;COLONIA MASCIAS;GARAY;SANTA FE
4514;COLONIA MEDICI;IRIONDO;SANTA FE
4515;COLONIA RAQUEL;CASTELLANOS;SANTA FE
4516;COLONIA ROSA;SAN CRISTOBAL;SANTA FE
4517;COLONIA SILVA ,EST.ABIPONES;SAN JUSTO;SANTA FE
4518;COLONIA TACURALES;CASTELLANOS;SANTA FE
4519;CONSTANZA;SAN CRISTOBAL;SANTA FE
4520;CONSTITUYENTES;LA CAPITAL;SANTA FE
4521;CORONDA;SAN JERONIMO;SANTA FE
4522;CORONEL ARNOLD;SAN LORENZO;SANTA FE
4523;CORONEL BOGADO;ROSARIO;SANTA FE
4524;CORONEL FRAGA;CASTELLANOS;SANTA FE
4525;CORONEL RODRIGUEZ;LAS COLONIAS;SANTA FE
4526;CORONEL ROSETTI;GENERAL LOPEZ;SANTA FE
4527;CORREA;IRIONDO;SANTA FE
4528;CRISPI;SAN MARTIN;SANTA FE
4529;CULLEN ,EST.;SAN LORENZO;SANTA FE
4530;CULULU;LAS COLONIAS;SANTA FE
4531;CURUPAITY;SAN CRISTOBAL;SANTA FE
4532;DENIS, GREGORIA PEREZ DE ,EST.EL NOCHERO;9 DE JULIO;SANTA FE
4533;DIAZ;SAN JERONIMO;SANTA FE
4534;DIEGO DE ALVEAR;GENERAL LOPEZ;SANTA FE
4535;DOCTOR BARROS PAZOS;GENERAL OBLIGADO;SANTA FE
4536;DURHAM ,AP.;GENERAL LOPEZ;SANTA FE
4537;ECHEVERRIA, VICENTE A.;SAN LORENZO;SANTA FE
4538;EDISON, TOMAS A.;LAS COLONIAS;SANTA FE
4539;EGUSQUIZA;CASTELANOS;SANTA FE
4540;EL BAYO;CASTELLANOS;SANTA FE
4541;EL CANTOR ,EST.;GENERAL LOPEZ;SANTA FE
4542;EL JARDIN;GENERAL LOPEZ;SANTA FE
4543;EL LAUREL;GARAY;SANTA FE
4544;EL RABON;GENERAL OBLIGADO;SANTA FE
4545;EL SOMBRERITO ,EST.PAUL GROUSSAC;GENERAL OBLIGADO;SANTA FE
4546;EL TREBOL;SAN MARTIN;SANTA FE
4547;ELISA;LAS COLONIAS;SANTA FE
4548;ELORTONDO;GENERAL LOPEZ;SANTA FE
4549;EMILIA;LA CAPITAL;SANTA FE
4550;EMPALME VILLA CONSTITUCION;CONSTITUCION;SANTA FE
4551;ESCALADA, MARCELINO;SAN JUSTO;SANTA FE
4552;ESCALADA, MIGUEL;SAN JUSTO;SANTA FE
4553;ESMERALDA;CASTELLANOS;SANTA FE
4554;ESPERANZA;LAS COLONIAS;SANTA FE
4555;ESPIN;VERA;SANTA FE
4556;ESTHER;SAN JUSTO;SANTA FE
4557;ESTRADA, JOSE M.;CASTELLANOS;SANTA FE
4558;EUSEBIA;CASTELLANOS;SANTA FE
4559;FELICIA;LAS COLONIAS;SANTA FE
4560;FIGHIERA;ROSARIO;SANTA FE
4561;FIRMAT;GENERAL LOPEZ;SANTA FE
4562;FLOR DE ORO;GENERAL OBLIGADO;SANTA FE
4563;FLORENCIA;GENERAL OBLIGADO;SANTA FE
4564;FLORIDA;VERA;SANTA FE
4565;FORTIN ATAHUALPA;9 DE JULIO;SANTA FE
4566;FRANCK;LAS COLONIAS;SANTA FE
4567;FRAY LUIS BELTRAN ,EST.TTE.CNL.L.BELTRAN;SAN LORENZO;SANTA FE
4568;FRONTERA;CASTELLANOS;SANTA FE
4569;FUENTES;SAN LORENZO;SANTA FE
4570;FUNES;ROSARIO;SANTA FE
4571;GALISTEO;CASTELLANOS;SANTA FE
4572;GALLARDO, ANGEL ,EMB.;LA CAPITAL;SANTA FE
4573;GALVEZ;SAN JERONIMO;SANTA FE
4574;GARABATO;VERA;SANTA FE
4575;GARIBALDI;CASTELLANOS;SANTA FE
4576;GENERAL GELLY;CONSTITUCION;SANTA FE
4577;GENERAL LAGOS;ROSARIO;SANTA FE
4578;GESSLER;SAN JERONIMO;SANTA FE
4579;GOBERNADOR CANDIOTI;LA CAPITAL;SANTA FE
4580;GOBERNADOR CRESPO;SAN JUSTO;SANTA FE
4581;GODEKEN;CASEROS;SANTA FE
4582;GODOY;CONSTITUCION;SANTA FE
4583;GOLONDRINA;VERA;SANTA FE
4584;GOMEZ CELLO, PEDRO;SAN JUSTO;SANTA FE
4585;GRANADERO BAIGORRIA;ROSARIO;SANTA FE
4586;GRANADERO BLAS BARGAS ,AP.;ROSARIO;SANTA FE
4587;GRANADEROS ,PDA.;SAN LORENZO;SANTA FE
4588;GRANEROS ,EST.;ROSARIO;SANTA FE
4589;GRUTLY;LAS COLONIAS;SANTA FE
4590;GRUTLY NORTE;LAS COLONIAS;SANTA FE
4591;GUADALUPE ,EST.;LA CAPITAL;SANTA FE
4592;GUADALUPE NORTE;GENERAL OBLIGADO;SANTA FE
4593;GUASUNCHO;GENERAL OBLIGADO;SANTA FE
4594;GUAYCURU;VERA;SANTA FE
4595;HANSEN;CASEROS;SANTA FE
4596;HELVECIA;GARAY;SANTA FE
4597;HERSILIA;SAN CRISTOBAL;SANTA FE
4598;HUANQUEROS;SAN CRISTOBAL;SANTA FE
4599;HUGENTOBLER;CASTELLANOS;SANTA FE
4600;HUGES;GENERAL LOPEZ;SANTA FE
4601;HUMBOLDT;LAS COLONIAS;SANTA FE
4602;HUME ,EST.EL GAUCHO;ROSARIO;SANTA FE
4603;IBARLUCEA;ROSARIO;SANTA FE
4604;INDEPENDENCIA;9 DE JULIO;SANTA FE
4605;INGENIERO BOASI;LAS COLONIAS;SANTA FE
4606;INGENIERO CHANOURDIE;GENERAL OBLIGADO;SANTA FE
4607;INTIYACO;VERA;SANTA FE
4608;IRIGOYEN;SAN JERONIMO;SANTA FE
4609;IRIGOYEN, BERNARDO DE;SAN JERONIMO;SANTA FE
4610;IRIONDO;LA CAPITAL;SANTA FE
4611;ITURRASPE;BELGRANO;SANTA FE
4612;JOSEFINA;CASTELLANOS;SANTA FE
4613;JUNCAL;CONSTITUCION;SANTA FE
4614;KILOMETR 465 ,EST.;SAN MARTIN;SANTA FE
4615;KILOMETRO 17 ,EMB.;VERA;SANTA FE
4616;KILOMETRO 187 ,EMB.;SAN JUSTO;SANTA FE
4617;KILOMETRO 213 ,EMB.;VERA;SANTA FE
4618;KILOMETRO 320;VERA;SANTA FE
4619;KILOMETRO 392 ,EMB.;VERA;SANTA FE
4620;KILOMETRO 403 ,EMB.;GENERAL OBLIGADO;SANTA FE
4621;KILOMETRO 405 ,EST.;BELGRANO;SANTA FE
4622;KILOMETRO 408 ,AP.;GENERAL OBLIGADO;SANTA FE
4623;KILOMETRO 41 ,AP.;LA CAPITAL;SANTA FE
4624;KILOMETRO 41 ,EMB.;GENERAL OBLIGADO;SANTA FE
4625;KILOMETRO 443 ,EMB.;SAN MARTIN;SANTA FE
4626;KILOMETRO 468 ,EMB.;9 DE JULIO;SANTA FE
4627;KILOMETRO 483 ,EMB.;CASTELLANOS;SANTA FE
4628;KILOMETRO 501 ,EMB.;CASTELLANOS;SANTA FE
4629;KILOMETRO 85 ,AP.;CASTELLANOS;SANTA FE
4630;KILOMETRO 9 ,AP.;LA CAPITAL;SANTA FE
4631;LA BLANCA CENTRAL;SAN JUSTO;SANTA FE
4632;LA BRAVA;SAN JAVIER;SANTA FE
4633;LA CABRAL;SAN CRISTOBAL;SANTA FE
4634;LA CALIFORNIA;BELGRANO;SANTA FE
4635;LA CHISPA;GENERAL LOPEZ;SANTA FE
4636;LA CRIOLLA ,EST.CAÑADITA;SAN JUSTO;SANTA FE
4637;LA GALLARETA;VERA;SANTA FE
4638;LA GUARDIA;LA CAPITAL;SANTA FE
4639;LA LUCILA ,EST.LUCILA;SAN CRISTOBAL;SANTA FE
4640;LA PELADA;LAS COLONIAS;SANTA FE
4641;LA PENCA Y CARAGUATA;SAN JUSTO;SANTA FE
4642;LA RESERVA;GENERAL OBLIGADO;SANTA FE
4643;LA RUBIA;SAN CRISTOBAL;SANTA FE
4644;LA VANGUARDIA;CONSTITUCION;SANTA FE
4645;LA ZULEMA;VERA;SANTA FE
4646;LABORDEBOY;GENERAL LOPEZ;SANTA FE
4647;LAGUNA PAIVA;LA CAPITAL;SANTA FE
4648;LANDETA;SAN MARTIN;SANTA FE
4649;LANTERI;GENERAL OBLIGADO;SANTA FE
4650;LARGUIA;IRIONDO;SANTA FE
4651;LARRECHEA;SAN JERONIMO;SANTA FE
4652;LAS AVISPAS;SAN CRISTOBAL;SANTA FE
4653;LAS BANDURRIAS;SAN MARTIN;SANTA FE
4654;LAS CAÑAS;GARAY;SANTA FE
4655;LAS FLORES ,EMB.;LA CAPITAL;SANTA FE
4656;LAS GAMAS;VERA;SANTA FE
4657;LAS GRAZAS;GENERAL OBLIGADO;SANTA FE
4658;LAS PALMERAS;SAN CRISTOBAL;SANTA FE
4659;LAS PAREJAS;BELGRANO;SANTA FE
4660;LAS PETACAS;SAN MARTIN;SANTA FE
4661;LAS ROSAS;BELGRANO;SANTA FE
4662;LAS TOSCAS;GENERAL OBLIGADO;SANTA FE
4663;LAS TROJAS ,EST.;IRIONDO;SANTA FE
4664;LAS TUNAS;LAS COLONIAS;SANTA FE
4665;LAZZARINO;GENERAL LOPEZ;SANTA FE
4666;LEHMANN;CASTELLANOS;SANTA FE
4667;LEIVA, LUCIANO;SAN JUSTO;SANTA FE
4668;LLAMBI CAMPBELL;LA CAPITAL;SANTA FE
4669;LOGROÑO;9 DE JULIO;SANTA FE
4670;LOMA ALTA;SAN JERONIMO;SANTA FE
4671;LOPEZ ,EST.SAN MARTIN DE TOURS;SAN JERONIMO;SANTA FE
4672;LOPEZ, LUCIO V.;IRIONDO;SANTA FE
4673;LOS AMORES;VERA;SANTA FE
4674;LOS CARDOS;SAN MARTIN;SANTA FE
4675;LOS CERRILLOS;GARAY;SANTA FE
4676;LOS CHARABONES ,EMB.;9 DE JULIO;SANTA FE
4677;LOS MOLINOS;CASEROS;SANTA FE
4678;LOS NOGALES;CASEROS;SANTA FE
4679;LOS QUIRQUINCHOS;CASEROS;SANTA FE
4680;LOS SEMBRADOS;CASTELLANOS;SANTA FE
4681;LOS TABANOS ,EMB.;VERA;SANTA FE
4682;LUDUEÑA ,EST.;ROSARIO;SANTA FE
4683;MACIEL;SAN JERONIMO;SANTA FE
4684;MAGGIOLO;GENERAL LOPEZ;SANTA FE
4685;MALABRIGO;GENERAL OBLIGADO;SANTA FE
4686;MANUCHO;LA CAPITAL;SANTA FE
4687;MARGARITA;VERA;SANTA FE
4688;MARIA EUGENIA;SAN CRISTOBAL;SANTA FE
4689;MARIA JUANA;CASTELLANOS;SANTA FE
4690;MARIA SUSANA;SAN MARTIN;SANTA FE
4691;MARIA TERESA;GENERAL LOPEZ;SANTA FE
4692;MATILDE;LAS COLONIAS;SANTA FE
4693;MAUA;CASTELLANOS;SANTA FE
4694;MELINCUE;GENERAL LOPEZ;SANTA FE
4695;MERCEDITAS;GENERAL LOPEZ;SANTA FE
4696;MOCOVI;GENERAL OBLIGADO;SANTA FE
4697;MOLINA, JUAN B.;CONSTITUCION;SANTA FE
4698;MOLINAS, NICANOR E.;GENERAL OBLIGADO;SANTA FE
4699;MONIGOTES;SAN CRISTOBAL;SANTA FE
4700;MONJE;SAN JERONIMO;SANTA FE
4701;MONTE FLORES;ROSARIO;SANTA FE
4702;MONTE VERA;LA CAPITAL;SANTA FE
4703;MONTEFIORE;9 DE JULIO;SANTA FE
4704;MONTES DE OCA;BELGRANO;SANTA FE
4705;MOUSSY;GENERAL OBLIGADO;SANTA FE
4706;ÑANDUCITA;SAN CRISTOBAL;SANTA FE
4707;NARE;SAN JUSTO;SANTA FE
4708;NELSON;LA CAPITAL;SANTA FE
4709;NUEVA ITALIA;9 DE JULIO;SANTA FE
4710;NUEVA LEHMANN;CASTELLANOS;SANTA FE
4711;NUEVO ALBERDI ,EST.;ROSARIO;SANTA FE
4712;NUEVO TORINO;LAS COLINAS;SANTA FE
4713;OGILVIE;VERA;SANTA FE
4714;OLIVEROS;IRIONDO;SANTA FE
4715;OMBU;LAS COLONIAS;SANTA FE
4716;OROÑO;SAN JERONIMO;SANTA FE
4717;PALACIOS;SAN CRISTOBAL;SANTA FE
4718;PALACIOS, LUIS ,EST.LA SALADA;SAN LORENZO;SANTA FE
4719;PAVON;CONSTITUCION;SANTA FE
4720;PAVON ARRIBA;CONSTITUCION;SANTA FE
4721;PAZ, FRANCISCO;CONSTITUCION;SANTA FE
4722;PAZ, MAXIMO ,EST.PAZ;CONSTITUCION;SANTA FE
4723;PELLEGRINI, CARLOS;SAN MARTIN;SANTA FE
4724;PEREYRA, ZENON;CASTELLANOS;SANTA FE
4725;PEREZ;ROSARIO;SANTA FE
4726;PEYRANO;CONSTITUCION;SANTA FE
4727;PIAMONTE;SAN MARTIN;SANTA FE
4728;PILAR;LAS COLONIAS;SANTA FE
4729;PINI, ANTONIO;9 DE JULIO;SANTA FE
4730;PINO DE SAN LORENZO ,EST.;SAN LORENZO;SANTA FE
4731;PIQUETE;LA CAPITAL;SANTA FE
4732;POMPEYA ,AP.;LA CAPITAL;SANTA FE
4733;PORTUGALETTE;SAN CRISTOBAL;SANTA FE
4734;POZO BORRADO;9 DE JULIO;SANTA FE
4735;PRESIDENTE ROCA;CASTELLANOS;SANTA FE
4736;PROGRESO;LAS COLONIAS;SANTA FE
4737;PROVIDENCIA;LAS COLONIAS;SANTA FE
4738;PUEBLO ANDINO;IRIONDO;SANTA FE
4739;PUEBLO MARINI;CASTELLANOS;SANTA FE
4740;PUEBLO MUÑOZ ,EST.BERNARD;ROSARIO;SANTA FE
4741;PUEBLO NUEVO;ROSARIO;SANTA FE
4742;PUERTO GABOTO;SAN JERONIMO;SANTA FE
4743;PUERTO GENERAL SAN MARTIN;SAN LORENZO;SANTA FE
4744;PUERTO OCAMPO;GENERAL OBLIGADO;SANTA FE
4745;PUERTO PIRACUACITO;GENERAL OBLIGADO;SANTA FE
4746;PUERTO RECONQUISTA;GENERAL OBLIGADO;SANTA FE
4747;PUERTO SAN LORENZO;SAN LORENZO;SANTA FE
4748;PUJATO;SAN LORENZO;SANTA FE
4749;RAFAELA;CASTELLANOS;SANTA FE
4750;RAMAYON;SAN JUSTO;SANTA FE
4751;RAMONA;CASTELLANOS;SANTA FE
4752;RAMS, ESTEBAN;9 DE JULIO;SANTA FE
4753;RASTREADOR FOURNIER ,EST.;GENERAL LOPEZ;SANTA FE
4754;RECONQUISTA;GENERAL OBLIGADO;SANTA FE
4755;RECREO;LA CAPITAL;SANTA FE
4756;RICARDONE;SAN LORENZO;SANTA FE
4757;RINCON DEL POTRERO;LA CAPITAL;SANTA FE
4758;RINCON DEL QUEBRACHO ,EMB.;SAN CRISTOBAL;SANTA FE
4759;ROLDAN;SAN LORENZO;SANTA FE
4760;ROMANG;SAN JAVIER;SANTA FE
4761;ROSARIO;ROSARIO;SANTA FE
4762;RUEDA;CONSTITUCION;SANTA FE
4763;RUFINO;GENERAL LOPEZ;SANTA FE
4764;RUNCIMAN;GENERAL LOPEZ;SANTA FE
4765;SA PEREYRA;LAS COLONIAS;SANTA FE
4766;SAAVEDRA, MARIANO;LAS COLONIAS;SANTA FE
4767;SAGUIER;CASTELLANOS;SANTA FE
4768;SALADERO M.CABAL;GARAY;SANTA FE
4769;SALTO GRANDE;IRIONDO;SANTA FE
4770;SAN ANTONIO;CASTELLANOS;SANTA FE
4771;SAN ANTONIO DE OBLIGADO;GENERAL OBLIGADO;SANTA FE
4772;SAN BERNARDO;SAN JUSTO;SANTA FE
4773;SAN BERNARDO;9 DE JULIO;SANTA FE
4774;SAN CARLOS ,EMP.;LAS COLONIAS;SANTA FE
4775;SAN CARLOS CENTRO;LAS COLONIAS;SANTA FE
4776;SAN CARLOS NORTE;LAS COLONIAS;SANTA FE
4777;SAN CARLOS SUR;LAS COLONIAS;SANTA FE
4778;SAN CRISTOBAL;SAN CRISTOBAL;SANTA FE
4779;SAN EDUARDO;GENERAL LOPEZ;SANTA FE
4780;SAN ESTANISLAO;IRIONDO;SANTA FE
4781;SAN EUGENIO;SAN JERONIMO;SANTA FE
4782;SAN FABIAN;SAN JERONIMO;SANTA FE
4783;SAN FRANCISCO DE SANTA FE;GENERAL LOPEZ;SANTA FE
4784;SAN GENARO;SAN JERONIMO;SANTA FE
4785;SAN GENARO NORTE;SAN JERONIMO;SANTA FE
4786;SAN GREGORIO;GENERAL LOPEZ;SANTA FE
4787;SAN GUILLERMO;SAN CRISTOBAL;SANTA FE
4788;SAN JAVIER;SAN JAVIER;SANTA FE
4789;SAN JERONIMO DEL SAUCE;LAS COLONIAS;SANTA FE
4790;SAN JERONIMO NORTE;LAS COLONIAS;SANTA FE
4791;SAN JERONIMO SUR;SAN LORENZO;SANTA FE
4792;SAN JORGE;SAN MARTIN;SANTA FE
4793;SAN JOSE DE LA ESQUINA;CASEROS;SANTA FE
4794;SAN JOSE DEL RINCON;LA CAPITAL;SANTA FE
4795;SAN JUSTO;SAN JUSTO;SANTA FE
4796;SAN LORENZO;SAN LORENZO;SANTA FE
4797;SAN MARTIN DE LAS ESCOBAS;SAN MARTIN;SANTA FE
4798;SAN MARTIN NORTE;SAN JUSTO;SANTA FE
4799;SAN PEDRO;LA CAPITAL;SANTA FE
4800;SAN RICARDO;IRIONDO;SANTA FE
4801;SAN VICENTE;CASTELLANOS;SANTA FE
4802;SANCTI SPIRITU;GENERAL LOPEZ;SANTA FE
4803;SANFORD;CASEROS;SANTA FE
4804;SANTA CLARA DE BUENA VISTA;LAS COLONIAS;SANTA FE
4805;SANTA CLARA DE SAGUIER;CASTELLANOS;SANTA FE
4806;SANTA EMILIA;GENERAL LOPEZ;SANTA FE
4807;SANTA FE;LA CAPITAL;SANTA FE
4808;SANTA ISABEL;GENERAL LOPEZ;SANTA FE
4809;SANTA LUCIA;VERA;SANTA FE
4810;SANTA MARGARITA;9 DE JULIO;SANTA FE
4811;SANTA ROSA;GARAY;SANTA FE
4812;SANTA TERESA;CONSTITUCION;SANTA FE
4813;SANTO DOMINGO;LAS COLONIAS;SANTA FE
4814;SANTO TOME;LA CAPITAL;SANTA FE
4815;SANTURCE;SAN CRISTOBAL;SANTA FE
4816;SARGENTO CABRAL;CONSTITUCION;SANTA FE
4817;SARMIENTO;LAS COLONIAS;SANTA FE
4818;SASTRE;SAN MARTIN;SANTA FE
4819;SAUCE VIEJO;LA CAPITAL;SANTA FE
4820;SCHIFFNER;SAN MARTIN;SANTA FE
4821;SERODINO;IRIONDO;SANTA FE
4822;SOLDINI;ROSARIO;SANTA FE
4823;SOLEDAD;SAN CRISTOBAL;SANTA FE
4824;SORRENTO ,EST.;ROSARIO;SANTA FE
4825;SOUTOMAYOR;LAS COLONIAS;SANTA FE
4826;STEPHENSON ,EST.;CONSTITUCION;SANTA FE
4827;SUARDI;SAN CRISTOBAL;SANTA FE
4828;SUNCHALES;CASTELLANOS;SANTA FE
4829;SUSANA;CASTELLANOS;SANTA FE
4830;TACUARENDI ,EMB.KILOMETRO 421;GENERAL OBLIGADO;SANTA FE
4831;TACURAL;CASTELLANOS;SANTA FE
4832;TARRAGONA;GENERAL LOPEZ;SANTA FE
4833;TARTAGAL ,EST.EL TAJAMAR;VERA;SANTA FE
4834;TEODELINA;GENERAL LOPEZ;SANTA FE
4835;TEODELINA ,EST.;GENERAL LOPEZ;SANTA FE
4836;THEOBALD;CONSTITUCION;SANTA FE
4837;TIMBUES;SAN LORENZO;SANTA FE
4838;TOBA;VERA;SANTA FE
4839;TORRES, MIGUEL;GENERAL LOPEZ;SANTA FE
4840;TORTUGAS;BELGRANO;SANTA FE
4841;TOSTADO;9 DE JULIO;SANTA FE
4842;TOTORAS;IRIONDO;SANTA FE
4843;TRAILL;SAN MARTIN;SANTA FE
4844;UMBERTO;CASTELLANOS;SANTA FE
4845;URANGA;ROSARIO;SANTA FE
4846;VENADO TUERTO;GENERAL LOPEZ;SANTA FE
4847;VERA ,EST.GOBERNADOR VERA;VERA;SANTA FE
4848;VERA MUJICA;SAN JUSTO;SANTA FE
4849;VERA Y PINTADO ,EST.GUARANIES;SAN JUSTO;SANTA FE
4850;VIDELA;SAN JUSTO;SANTA FE
4851;VILA;CASTELLANOS;SANTA FE
4852;VILLA AMELIA;ROSARIO;SANTA FE
4853;VILLA AMERICA;ROSARIO;SANTA FE
4854;VILLA ANA;GENERAL OBLIGADO;SANTA FE
